sid,genus,data_source,relative_abundance
NSCLC_IMM_023_stool_baseline,Veillonella,Derosa_NSCLC,0.07443
NSCLC_IMM_026_stool_baseline,Agathobaculum,Derosa_NSCLC,0.11622
NSCLC_IMM_026_stool_baseline,Akkermansia,Derosa_NSCLC,5.89859
NSCLC_IMM_026_stool_baseline,Alistipes,Derosa_NSCLC,4.8694
NSCLC_IMM_026_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.06213
NSCLC_IMM_026_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.04236
NSCLC_IMM_026_stool_baseline,Anaerostipes,Derosa_NSCLC,0.15348
NSCLC_IMM_026_stool_baseline,Anaerotignum,Derosa_NSCLC,0.90314
NSCLC_IMM_026_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.01087
NSCLC_IMM_026_stool_baseline,Angelakisella,Derosa_NSCLC,0.00818
NSCLC_IMM_026_stool_baseline,Bacilli,Derosa_NSCLC,0.05067
NSCLC_IMM_026_stool_baseline,Bacteroides,Derosa_NSCLC,13.15671
NSCLC_IMM_026_stool_baseline,Barnesiella,Derosa_NSCLC,1.57445
NSCLC_IMM_026_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.34156
NSCLC_IMM_026_stool_baseline,Bilophila,Derosa_NSCLC,0.2784
NSCLC_IMM_026_stool_baseline,Blautia,Derosa_NSCLC,0.60923
NSCLC_IMM_026_stool_baseline,Butyricimonas,Derosa_NSCLC,0.95903
NSCLC_IMM_026_stool_baseline,Candidatus,Derosa_NSCLC,1.53673
NSCLC_IMM_026_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.11545
NSCLC_IMM_026_stool_baseline,Clostridia,Derosa_NSCLC,1.58757
NSCLC_IMM_026_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.28037
NSCLC_IMM_026_stool_baseline,Clostridiales,Derosa_NSCLC,1.14006
NSCLC_IMM_026_stool_baseline,Clostridium,Derosa_NSCLC,5.69847
NSCLC_IMM_026_stool_baseline,Collinsella,Derosa_NSCLC,0.07148
NSCLC_IMM_026_stool_baseline,Coprococcus,Derosa_NSCLC,0.19737
NSCLC_IMM_026_stool_baseline,Desulfovibrionaceae,Derosa_NSCLC,0.22752
NSCLC_IMM_026_stool_baseline,Dialister,Derosa_NSCLC,0.96452
NSCLC_IMM_026_stool_baseline,Dorea,Derosa_NSCLC,0.34062
NSCLC_IMM_026_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.26187
NSCLC_IMM_026_stool_baseline,Eggerthella,Derosa_NSCLC,0.02914
NSCLC_IMM_026_stool_baseline,Enterocloster,Derosa_NSCLC,0.01603
NSCLC_IMM_026_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.05422
NSCLC_IMM_026_stool_baseline,Eubacterium,Derosa_NSCLC,4.78486
NSCLC_IMM_026_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.09797
NSCLC_IMM_026_stool_baseline,Faecalibacterium,Derosa_NSCLC,8.3777
NSCLC_IMM_026_stool_baseline,Faecalicatena,Derosa_NSCLC,0.00027
NSCLC_IMM_026_stool_baseline,Firmicutes,Derosa_NSCLC,2.39696
NSCLC_IMM_026_stool_baseline,Flavonifractor,Derosa_NSCLC,0.12594
NSCLC_IMM_026_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.00683
NSCLC_IMM_026_stool_baseline,Haemophilus,Derosa_NSCLC,0.21376
NSCLC_IMM_026_stool_baseline,Holdemania,Derosa_NSCLC,0.04022
NSCLC_IMM_026_stool_baseline,Hungatella,Derosa_NSCLC,0.02405
NSCLC_IMM_026_stool_baseline,Hydrogeniiclostidium,Derosa_NSCLC,0.01481
NSCLC_IMM_026_stool_baseline,Intestinimonas,Derosa_NSCLC,0.04482
NSCLC_IMM_026_stool_baseline,Lachnospira,Derosa_NSCLC,2.06492
NSCLC_IMM_026_stool_baseline,Lachnospiraceae,Derosa_NSCLC,6.24723
NSCLC_IMM_026_stool_baseline,Lacrimispora,Derosa_NSCLC,0.14207
NSCLC_IMM_026_stool_baseline,Longicatena,Derosa_NSCLC,0.00501
NSCLC_IMM_026_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.00426
NSCLC_IMM_026_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.00016
NSCLC_IMM_026_stool_baseline,Microbacterium,Derosa_NSCLC,0.02987
NSCLC_IMM_026_stool_baseline,Monoglobus,Derosa_NSCLC,0.05506
NSCLC_IMM_026_stool_baseline,Negativibacillus,Derosa_NSCLC,0.42277
NSCLC_IMM_026_stool_baseline,OS,Derosa_NSCLC,13.31
NSCLC_IMM_026_stool_baseline,Odoribacter,Derosa_NSCLC,0.71119
NSCLC_IMM_026_stool_baseline,Oscillibacter,Derosa_NSCLC,0.00603
NSCLC_IMM_026_stool_baseline,Oscillospiraceae,Derosa_NSCLC,0.0039
NSCLC_IMM_026_stool_baseline,Parasutterella,Derosa_NSCLC,0.94631
NSCLC_IMM_026_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.01923
NSCLC_IMM_026_stool_baseline,Phocaeicola,Derosa_NSCLC,13.4375
NSCLC_IMM_026_stool_baseline,Phocea,Derosa_NSCLC,0.0293
NSCLC_IMM_026_stool_baseline,Prevotella,Derosa_NSCLC,0.00396
NSCLC_IMM_026_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.02611
NSCLC_IMM_026_stool_baseline,Romboutsia,Derosa_NSCLC,0.00983
NSCLC_IMM_026_stool_baseline,Roseburia,Derosa_NSCLC,1.95654
NSCLC_IMM_026_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.4171
NSCLC_IMM_026_stool_baseline,Ruminococcus,Derosa_NSCLC,2.87439
NSCLC_IMM_026_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.13145
NSCLC_IMM_026_stool_baseline,Streptococcus,Derosa_NSCLC,0.5195
NSCLC_IMM_026_stool_baseline,Trueperella,Derosa_NSCLC,0.00035
NSCLC_IMM_026_stool_baseline,Veillonella,Derosa_NSCLC,0.25166
NSCLC_IMM_029_stool_baseline,Acidaminococcaceae,Derosa_NSCLC,2.56395
NSCLC_IMM_029_stool_baseline,Actinomyces,Derosa_NSCLC,0.00748
NSCLC_IMM_029_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.13428
NSCLC_IMM_029_stool_baseline,Agathobaculum,Derosa_NSCLC,0.13586
NSCLC_IMM_029_stool_baseline,Alistipes,Derosa_NSCLC,1.24195
NSCLC_IMM_029_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.10722
NSCLC_IMM_029_stool_baseline,Anaerofilum,Derosa_NSCLC,0.00398
NSCLC_IMM_029_stool_baseline,Anaerostipes,Derosa_NSCLC,0.10058
NSCLC_IMM_029_stool_baseline,Anaerotignum,Derosa_NSCLC,0.41667
NSCLC_IMM_029_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.02371
NSCLC_IMM_029_stool_baseline,Bacilli,Derosa_NSCLC,0.10215
NSCLC_IMM_029_stool_baseline,Bacteroidaceae,Derosa_NSCLC,0.30789
NSCLC_IMM_029_stool_baseline,Bacteroides,Derosa_NSCLC,7.34938
NSCLC_IMM_029_stool_baseline,Barnesiella,Derosa_NSCLC,1.30231
NSCLC_IMM_029_stool_baseline,Bilophila,Derosa_NSCLC,0.11278
NSCLC_IMM_029_stool_baseline,Blautia,Derosa_NSCLC,1.01983
NSCLC_IMM_029_stool_baseline,Butyricicoccus,Derosa_NSCLC,0.26652
NSCLC_IMM_029_stool_baseline,Butyricimonas,Derosa_NSCLC,0.46845
NSCLC_IMM_029_stool_baseline,Candidatus,Derosa_NSCLC,0.14792
NSCLC_IMM_029_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.00245
NSCLC_IMM_029_stool_baseline,Clostridia,Derosa_NSCLC,1.01649
NSCLC_IMM_029_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.5501
NSCLC_IMM_029_stool_baseline,Clostridiales,Derosa_NSCLC,0.28502
NSCLC_IMM_029_stool_baseline,Clostridium,Derosa_NSCLC,1.77053
NSCLC_IMM_029_stool_baseline,Collinsella,Derosa_NSCLC,0.12828
NSCLC_IMM_029_stool_baseline,Coprobacter,Derosa_NSCLC,0.02992
NSCLC_IMM_029_stool_baseline,Coprococcus,Derosa_NSCLC,2.5561
NSCLC_IMM_029_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_IMM_029_stool_baseline,Dielma,Derosa_NSCLC,0.00614
NSCLC_IMM_029_stool_baseline,Dorea,Derosa_NSCLC,0.21465
NSCLC_IMM_029_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.1849
NSCLC_IMM_029_stool_baseline,Eggerthella,Derosa_NSCLC,0.00979
NSCLC_IMM_029_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.00584
NSCLC_IMM_029_stool_baseline,Enterocloster,Derosa_NSCLC,0.02831
NSCLC_IMM_029_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.00184
NSCLC_IMM_029_stool_baseline,Escherichia,Derosa_NSCLC,0.00601
NSCLC_IMM_029_stool_baseline,Eubacterium,Derosa_NSCLC,0.51659
NSCLC_IMM_029_stool_baseline,Faecalibacterium,Derosa_NSCLC,4.55083
NSCLC_IMM_029_stool_baseline,Faecalicatena,Derosa_NSCLC,0.19546
NSCLC_IMM_029_stool_baseline,Firmicutes,Derosa_NSCLC,1.1562
NSCLC_IMM_029_stool_baseline,Flavonifractor,Derosa_NSCLC,0.03911
NSCLC_IMM_029_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.83149
NSCLC_IMM_029_stool_baseline,Gordonibacter,Derosa_NSCLC,0.04526
NSCLC_IMM_029_stool_baseline,Hafnia,Derosa_NSCLC,0.02024
NSCLC_IMM_029_stool_baseline,Holdemania,Derosa_NSCLC,0.03685
NSCLC_IMM_029_stool_baseline,Intestinimonas,Derosa_NSCLC,0.02867
NSCLC_IMM_029_stool_baseline,Lachnospira,Derosa_NSCLC,4.58597
NSCLC_IMM_029_stool_baseline,Lachnospiraceae,Derosa_NSCLC,4.14408
NSCLC_IMM_029_stool_baseline,Lacrimispora,Derosa_NSCLC,0.28818
NSCLC_IMM_029_stool_baseline,Lawsonibacter,Derosa_NSCLC,0.00346
NSCLC_IMM_029_stool_baseline,Massilimicrobiota,Derosa_NSCLC,0.01595
NSCLC_IMM_029_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.00771
NSCLC_IMM_029_stool_baseline,Monoglobus,Derosa_NSCLC,0.03384
NSCLC_IMM_029_stool_baseline,OS,Derosa_NSCLC,1.90664
NSCLC_IMM_029_stool_baseline,Odoribacter,Derosa_NSCLC,0.56831
NSCLC_IMM_029_stool_baseline,Oscillibacter,Derosa_NSCLC,1.06571
NSCLC_IMM_029_stool_baseline,Oscillospiraceae,Derosa_NSCLC,0.00086
NSCLC_IMM_029_stool_baseline,Parabacteroides,Derosa_NSCLC,2.52605
NSCLC_IMM_029_stool_baseline,Parasutterella,Derosa_NSCLC,0.51149
NSCLC_IMM_029_stool_baseline,Phocaeicola,Derosa_NSCLC,11.268
NSCLC_IMM_029_stool_baseline,Phocea,Derosa_NSCLC,0.005
NSCLC_IMM_029_stool_baseline,Prevotella,Derosa_NSCLC,20.66295
NSCLC_IMM_029_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.01472
NSCLC_IMM_029_stool_baseline,Rikenellaceae,Derosa_NSCLC,0.2209
NSCLC_IMM_029_stool_baseline,Roseburia,Derosa_NSCLC,3.46539
NSCLC_IMM_029_stool_baseline,Rothia,Derosa_NSCLC,0.00092
NSCLC_IMM_029_stool_baseline,Ruminococcaceae,Derosa_NSCLC,5.72632
NSCLC_IMM_029_stool_baseline,Ruminococcus,Derosa_NSCLC,3.08797
NSCLC_IMM_029_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.0428
NSCLC_IMM_029_stool_baseline,Streptococcus,Derosa_NSCLC,0.04821
NSCLC_IMM_029_stool_baseline,Veillonella,Derosa_NSCLC,0.13078
NSCLC_IMM_032_stool_baseline,Acidaminococcus,Derosa_NSCLC,1.76372
NSCLC_IMM_032_stool_baseline,Actinomyces,Derosa_NSCLC,0.01294
NSCLC_IMM_032_stool_baseline,Agathobaculum,Derosa_NSCLC,0.13603
NSCLC_IMM_032_stool_baseline,Alistipes,Derosa_NSCLC,2.2225
NSCLC_IMM_032_stool_baseline,Allisonella,Derosa_NSCLC,0.00698
NSCLC_IMM_032_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.11363
NSCLC_IMM_032_stool_baseline,Anaerostipes,Derosa_NSCLC,0.1157
NSCLC_IMM_032_stool_baseline,Anaerotignum,Derosa_NSCLC,0.06559
NSCLC_IMM_032_stool_baseline,Bacteroidaceae,Derosa_NSCLC,0.02368
NSCLC_IMM_032_stool_baseline,Bacteroides,Derosa_NSCLC,8.02648
NSCLC_IMM_032_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.23275
NSCLC_IMM_032_stool_baseline,Bilophila,Derosa_NSCLC,1.06104
NSCLC_IMM_032_stool_baseline,Blautia,Derosa_NSCLC,2.08061
NSCLC_IMM_032_stool_baseline,Butyricimonas,Derosa_NSCLC,0.01808
NSCLC_IMM_032_stool_baseline,Candidatus,Derosa_NSCLC,0.12624
NSCLC_IMM_032_stool_baseline,Christensenella,Derosa_NSCLC,0.0071
NSCLC_IMM_032_stool_baseline,Clostridia,Derosa_NSCLC,0.07513
NSCLC_IMM_032_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.03214
NSCLC_IMM_032_stool_baseline,Clostridiales,Derosa_NSCLC,0.09478
NSCLC_IMM_032_stool_baseline,Clostridium,Derosa_NSCLC,3.86313
NSCLC_IMM_032_stool_baseline,Collinsella,Derosa_NSCLC,4.60899
NSCLC_IMM_032_stool_baseline,Coprococcus,Derosa_NSCLC,0.77216
NSCLC_IMM_032_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_IMM_032_stool_baseline,Dorea,Derosa_NSCLC,2.13067
NSCLC_IMM_032_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.11007
NSCLC_IMM_032_stool_baseline,Enterocloster,Derosa_NSCLC,0.18847
NSCLC_IMM_032_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.00201
NSCLC_IMM_032_stool_baseline,Escherichia,Derosa_NSCLC,1.80253
NSCLC_IMM_032_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.01149
NSCLC_IMM_032_stool_baseline,Eubacterium,Derosa_NSCLC,1.32239
NSCLC_IMM_032_stool_baseline,Evtepia,Derosa_NSCLC,0.13856
NSCLC_IMM_032_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.21269
NSCLC_IMM_032_stool_baseline,Faecalibacterium,Derosa_NSCLC,0.17554
NSCLC_IMM_032_stool_baseline,Faecalicatena,Derosa_NSCLC,0.22486
NSCLC_IMM_032_stool_baseline,Flavonifractor,Derosa_NSCLC,0.22743
NSCLC_IMM_032_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.1593
NSCLC_IMM_032_stool_baseline,Gemmiger,Derosa_NSCLC,0.08156
NSCLC_IMM_032_stool_baseline,Haemophilus,Derosa_NSCLC,0.0581
NSCLC_IMM_032_stool_baseline,Holdemania,Derosa_NSCLC,0.00907
NSCLC_IMM_032_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.00088
NSCLC_IMM_032_stool_baseline,Lachnospira,Derosa_NSCLC,0.02956
NSCLC_IMM_032_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.13955
NSCLC_IMM_032_stool_baseline,Lacrimispora,Derosa_NSCLC,0.10844
NSCLC_IMM_032_stool_baseline,Lacticaseibacillus,Derosa_NSCLC,0.01017
NSCLC_IMM_032_stool_baseline,Lactococcus,Derosa_NSCLC,0.02274
NSCLC_IMM_032_stool_baseline,Lancefieldella,Derosa_NSCLC,0.01327
NSCLC_IMM_032_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.00763
NSCLC_IMM_032_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.06785
NSCLC_IMM_032_stool_baseline,Mogibacterium,Derosa_NSCLC,0.04436
NSCLC_IMM_032_stool_baseline,OS,Derosa_NSCLC,7.922419
NSCLC_IMM_032_stool_baseline,Parabacteroides,Derosa_NSCLC,3.13974
NSCLC_IMM_032_stool_baseline,Paraprevotella,Derosa_NSCLC,0.54505
NSCLC_IMM_032_stool_baseline,Parasutterella,Derosa_NSCLC,1.66241
NSCLC_IMM_032_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,4.2498
NSCLC_IMM_032_stool_baseline,Phocaeicola,Derosa_NSCLC,12.05752
NSCLC_IMM_032_stool_baseline,Prevotella,Derosa_NSCLC,36.60708
NSCLC_IMM_032_stool_baseline,Romboutsia,Derosa_NSCLC,0.00417
NSCLC_IMM_032_stool_baseline,Roseburia,Derosa_NSCLC,1.60851
NSCLC_IMM_032_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.00071
NSCLC_IMM_032_stool_baseline,Ruminococcus,Derosa_NSCLC,3.16459
NSCLC_IMM_032_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.01217
NSCLC_IMM_032_stool_baseline,Scardovia,Derosa_NSCLC,0.01035
NSCLC_IMM_032_stool_baseline,Senegalimassilia,Derosa_NSCLC,0.02482
NSCLC_IMM_032_stool_baseline,Slackia,Derosa_NSCLC,0.55821
NSCLC_IMM_032_stool_baseline,Solobacterium,Derosa_NSCLC,0.02662
NSCLC_IMM_032_stool_baseline,Streptococcus,Derosa_NSCLC,0.35786
NSCLC_IMM_032_stool_baseline,Trueperella,Derosa_NSCLC,0.00726
NSCLC_IMM_032_stool_baseline,Veillonella,Derosa_NSCLC,0.20989
NSCLC_IMM_042_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.14896
NSCLC_IMM_042_stool_baseline,Bacteroides,Derosa_NSCLC,3.8686
NSCLC_IMM_042_stool_baseline,Blautia,Derosa_NSCLC,1.19145
NSCLC_IMM_042_stool_baseline,Candidatus,Derosa_NSCLC,0.27887
NSCLC_IMM_042_stool_baseline,Citrobacter,Derosa_NSCLC,0.08143
NSCLC_IMM_042_stool_baseline,Clostridia,Derosa_NSCLC,3.46246
NSCLC_IMM_042_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.03988
NSCLC_IMM_042_stool_baseline,Clostridiales,Derosa_NSCLC,2.76301
NSCLC_IMM_042_stool_baseline,Clostridium,Derosa_NSCLC,3.76712
NSCLC_IMM_042_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_IMM_042_stool_baseline,Eggerthella,Derosa_NSCLC,0.67229
NSCLC_IMM_042_stool_baseline,Enterocloster,Derosa_NSCLC,3.46495
NSCLC_IMM_042_stool_baseline,Enterococcus,Derosa_NSCLC,0.58219
NSCLC_IMM_042_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,2.46024
NSCLC_IMM_042_stool_baseline,Escherichia,Derosa_NSCLC,51.6652
NSCLC_IMM_042_stool_baseline,Faecalimonas,Derosa_NSCLC,0.65692
NSCLC_IMM_042_stool_baseline,Flavonifractor,Derosa_NSCLC,4.27234
NSCLC_IMM_042_stool_baseline,Intestinibacter,Derosa_NSCLC,0.05
NSCLC_IMM_042_stool_baseline,Klebsiella,Derosa_NSCLC,4.06069
NSCLC_IMM_042_stool_baseline,Lachnospiraceae,Derosa_NSCLC,8.16348
NSCLC_IMM_042_stool_baseline,OS,Derosa_NSCLC,13.48
NSCLC_IMM_042_stool_baseline,Parabacteroides,Derosa_NSCLC,3.27857
NSCLC_IMM_042_stool_baseline,Veillonella,Derosa_NSCLC,2.56706
NSCLC_IMM_044_stool_baseline,Acidaminococcus,Derosa_NSCLC,3.59254
NSCLC_IMM_044_stool_baseline,Agathobaculum,Derosa_NSCLC,0.00293
NSCLC_IMM_044_stool_baseline,Akkermansia,Derosa_NSCLC,28.44787
NSCLC_IMM_044_stool_baseline,Alistipes,Derosa_NSCLC,28.30188
NSCLC_IMM_044_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.13057
NSCLC_IMM_044_stool_baseline,Anaerostipes,Derosa_NSCLC,0.80379
NSCLC_IMM_044_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.08731
NSCLC_IMM_044_stool_baseline,Barnesiella,Derosa_NSCLC,0.51969
NSCLC_IMM_044_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.13409
NSCLC_IMM_044_stool_baseline,Blautia,Derosa_NSCLC,0.78493
NSCLC_IMM_044_stool_baseline,Butyricicoccus,Derosa_NSCLC,0.00308
NSCLC_IMM_044_stool_baseline,Candidatus,Derosa_NSCLC,0.00862
NSCLC_IMM_044_stool_baseline,Clostridia,Derosa_NSCLC,0.99204
NSCLC_IMM_044_stool_baseline,Clostridiales,Derosa_NSCLC,0.08604
NSCLC_IMM_044_stool_baseline,Clostridium,Derosa_NSCLC,0.54292
NSCLC_IMM_044_stool_baseline,Coprococcus,Derosa_NSCLC,0.04672
NSCLC_IMM_044_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_IMM_044_stool_baseline,Desulfovibrionaceae,Derosa_NSCLC,0.27625
NSCLC_IMM_044_stool_baseline,Dialister,Derosa_NSCLC,0.63387
NSCLC_IMM_044_stool_baseline,Drancourtella,Derosa_NSCLC,0.02488
NSCLC_IMM_044_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.2243
NSCLC_IMM_044_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.15698
NSCLC_IMM_044_stool_baseline,Enterocloster,Derosa_NSCLC,0.17091
NSCLC_IMM_044_stool_baseline,Enterococcus,Derosa_NSCLC,0.02747
NSCLC_IMM_044_stool_baseline,Escherichia,Derosa_NSCLC,1.49435
NSCLC_IMM_044_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.44428
NSCLC_IMM_044_stool_baseline,Faecalibacterium,Derosa_NSCLC,0.24762
NSCLC_IMM_044_stool_baseline,Faecalicatena,Derosa_NSCLC,0.26082
NSCLC_IMM_044_stool_baseline,Flavonifractor,Derosa_NSCLC,0.09052
NSCLC_IMM_044_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.34812
NSCLC_IMM_044_stool_baseline,Gemmiger,Derosa_NSCLC,0.89217
NSCLC_IMM_044_stool_baseline,Gordonibacter,Derosa_NSCLC,0.02435
NSCLC_IMM_044_stool_baseline,Haemophilus,Derosa_NSCLC,0.00055
NSCLC_IMM_044_stool_baseline,Hafnia,Derosa_NSCLC,1.35593
NSCLC_IMM_044_stool_baseline,Intestinimonas,Derosa_NSCLC,0.00077
NSCLC_IMM_044_stool_baseline,Klebsiella,Derosa_NSCLC,1.26668
NSCLC_IMM_044_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.03867
NSCLC_IMM_044_stool_baseline,Lachnospira,Derosa_NSCLC,1.21866
NSCLC_IMM_044_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.20493
NSCLC_IMM_044_stool_baseline,Lactobacillus,Derosa_NSCLC,0.01731
NSCLC_IMM_044_stool_baseline,Lactococcus,Derosa_NSCLC,0.01958
NSCLC_IMM_044_stool_baseline,Massilimicrobiota,Derosa_NSCLC,0.01317
NSCLC_IMM_044_stool_baseline,Merdimonas,Derosa_NSCLC,0.00214
NSCLC_IMM_044_stool_baseline,OS,Derosa_NSCLC,8.119658
NSCLC_IMM_044_stool_baseline,Odoribacter,Derosa_NSCLC,0.63118
NSCLC_IMM_044_stool_baseline,Oscillibacter,Derosa_NSCLC,0.00598
NSCLC_IMM_044_stool_baseline,Parabacteroides,Derosa_NSCLC,11.65005
NSCLC_IMM_044_stool_baseline,Prevotella,Derosa_NSCLC,0.00761
NSCLC_IMM_044_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.01469
NSCLC_IMM_044_stool_baseline,Pyramidobacter,Derosa_NSCLC,1.63376
NSCLC_IMM_044_stool_baseline,Roseburia,Derosa_NSCLC,0.06706
NSCLC_IMM_044_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.15745
NSCLC_IMM_044_stool_baseline,Ruminococcus,Derosa_NSCLC,0.85778
NSCLC_IMM_044_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.03333
NSCLC_IMM_044_stool_baseline,Sellimonas,Derosa_NSCLC,0.07968
NSCLC_IMM_044_stool_baseline,Streptococcus,Derosa_NSCLC,0.13713
NSCLC_IMM_044_stool_baseline,Sutterella,Derosa_NSCLC,2.00684
NSCLC_IMM_044_stool_baseline,Trueperella,Derosa_NSCLC,0.00107
NSCLC_IMM_044_stool_baseline,Veillonella,Derosa_NSCLC,0.01431
NSCLC_IMM_045_stool_baseline,Acidaminococcaceae,Derosa_NSCLC,0.28026
NSCLC_IMM_045_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.38168
NSCLC_IMM_045_stool_baseline,Agathobaculum,Derosa_NSCLC,0.15911
NSCLC_IMM_045_stool_baseline,Alistipes,Derosa_NSCLC,7.88501
NSCLC_IMM_045_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.08394
NSCLC_IMM_045_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.02299
NSCLC_IMM_045_stool_baseline,Anaerosacchariphilus,Derosa_NSCLC,0.00703
NSCLC_IMM_045_stool_baseline,Anaerostipes,Derosa_NSCLC,1.67994
NSCLC_IMM_045_stool_baseline,Anaerotignum,Derosa_NSCLC,0.03133
NSCLC_IMM_045_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.03208
NSCLC_IMM_045_stool_baseline,Bacteroides,Derosa_NSCLC,9.33237
NSCLC_IMM_045_stool_baseline,Barnesiella,Derosa_NSCLC,1.67971
NSCLC_IMM_045_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.45889
NSCLC_IMM_045_stool_baseline,Bilophila,Derosa_NSCLC,0.06128
NSCLC_IMM_045_stool_baseline,Blautia,Derosa_NSCLC,0.32182
NSCLC_IMM_045_stool_baseline,Butyricimonas,Derosa_NSCLC,0.14427
NSCLC_IMM_045_stool_baseline,Candidatus,Derosa_NSCLC,3.41741
NSCLC_IMM_045_stool_baseline,Christensenella,Derosa_NSCLC,0.01286
NSCLC_IMM_045_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.02472
NSCLC_IMM_045_stool_baseline,Clostridia,Derosa_NSCLC,1.21688
NSCLC_IMM_045_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.18394
NSCLC_IMM_045_stool_baseline,Clostridiales,Derosa_NSCLC,0.17802
NSCLC_IMM_045_stool_baseline,Clostridium,Derosa_NSCLC,0.80027
NSCLC_IMM_045_stool_baseline,Collinsella,Derosa_NSCLC,0.14037
NSCLC_IMM_045_stool_baseline,Coprobacillus,Derosa_NSCLC,0.03334
NSCLC_IMM_045_stool_baseline,Coprococcus,Derosa_NSCLC,3.84047
NSCLC_IMM_045_stool_baseline,Desulfovibrionaceae,Derosa_NSCLC,0.38427
NSCLC_IMM_045_stool_baseline,Dorea,Derosa_NSCLC,0.18152
NSCLC_IMM_045_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.22984
NSCLC_IMM_045_stool_baseline,Eggerthella,Derosa_NSCLC,0.00592
NSCLC_IMM_045_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.06248
NSCLC_IMM_045_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.04181
NSCLC_IMM_045_stool_baseline,Enterocloster,Derosa_NSCLC,0.00839
NSCLC_IMM_045_stool_baseline,Enterococcus,Derosa_NSCLC,0.00768
NSCLC_IMM_045_stool_baseline,Enteroscipio,Derosa_NSCLC,0.00919
NSCLC_IMM_045_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.01685
