"asvid","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species","confidence"
"8a95c17cca12d3fc73a432778db9f0af","Bacteria","Bacteria","Patescibacteria","Parcubacteria","","","","",0.99
"10eea6e4e88d9687d3b9da845efe3bf7","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","",1
"6e9be952ff9b42a189e9a6bfa7f12540","Bacteria","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","",0.53
"583ff9cd11ab989e8d47f61ad9b5c0b6","Bacteria","Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcus","",1
"1c2839401c960dd49de918c7e785ddaf","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",1
"2c0a682dd5181f44c0a46628d4bdd098","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Fenollaria","",0.89
"6cd82344b0ea970d174031a3860f1bb7","Bacteria","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","","","",0.67
"329b6244f7bde4f8e84321f96497c6a8","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","","",0.96
"87b38b6fb43a6cbda55b42ea61f46b18","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family XIII AD3011 group","",0.58
"1865743fd2663b87be00d0dcd07762a6","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"4410888db223fb9b09d3614f6a5b07e2","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.79
"0c50d59516f902a4d22c29bbf4371f32","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae FCS020 group","",0.6
"c115d59bec15b3ac75efb9c5978e4c4d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","",0.9
"9c206f285462b9f43b43fd6fed277c44","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","","",0.59
"0a02c9d864aa309254d919492e9dadb1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.73
"f9d53b1410cf3f2ae80d8fb98540d31d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"58fec9d28173ef5c7528cdc5603c05fc","Bacteria","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","",0.95
"c68fb4dee32aa35854f9041311f4418a","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.8
"7fd74e8627f4b9e5056aeeb068d5dff1","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","","",0.5
"d039b41c6bc334c2a70e631fc03ddd42","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.55
"ed14118bb0b8aa24487b658d51531e24","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","","","",1
"dce8d0939abd519307f2696e6a6c4688","Bacteria","Bacteria","","","","","","",1
"4899a475fc6b5e61bdc28ab9d6fc756f","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","",0.86
"725cf34ea07eeba653dbbfcf1cf4efc1","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.5
"ff968887a9f82bd9eced385761e0e716","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.99
"c194cd64478c2660495177560bc94b73","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"f47beff0fc3748fcf424bf33bc490cf2","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","",1
"ae93c41756e78f6701268d23fa82e597","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum","",1
"650d032022b9dc16d28456befadedb82","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","","","",0.96
"a1cbdbcfd83885afbc2d954c57400e4f","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.77
"bf0f3a7b49ea20c15a9b307677303468","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",1
"33333cc660367bdf38905f68957da9e0","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Papillibacter","",0.83
"fa67e0725395e99d85af04956443c07d","Bacteria","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","",1
"139a65e169efa75a7d08aaaf998180a0","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","","",0.59
"b4289ab0a9a00034c1fbce477b2c4ded","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","",0.99
"6a3358c921ef391c93ab0389ceb9f8d5","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.51
"730a364f420288a95b9d6feb7ea3674c","Bacteria","Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","",1
"dba572249a1a7668d0ebb45e800480d6","Bacteria","Bacteria","","","","","","",1
"4982c08117994f5d1905c25c365c01ec","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",1
"a440b83f6d8fd3a7b1c4ee3653c68878","Bacteria","Bacteria","Firmicutes","","","","","",1
"29d941f9e706ab379ba934af7547c88a","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.58
"6bcaf9b27e82f905085af63d7fd1d95c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.91
"2ab6f6f3cddafc0d274eaea39db5ecfd","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"5e847594ea93cf3964579884906419c6","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"a6cf4fd96c8d71b84f230fb317b5b0c8","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Pseudoclavibacter","faecalis",0.72
"0d4d7415f250e7e1ce9fbcb917b5ab11","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.94
"ab7db1cf39eaa4f132413365b65974d7","Bacteria","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Fretibacterium","",1
"7d5152eda0068e451a13244a19e9afcc","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.93
"ccf649d31861860acd6914132567a73b","Bacteria","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Candidatus Obscuribacter","",1
"b316c76a82c70237b23e4ccc292112b8","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.97
"082e32e34bdcaceac99db86fd6667711","Bacteria","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","",0.65
"aa79d87f0ca167b89a722ff4aa461cee","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"4d3bd6ef0bf42894623d62db621bb039","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Necropsobacter","",0.67
"ca647fe90e501808421954e5fbf9faa6","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus","anaerobius",1
"055d5b4db54c4ea9df2c42720055b0f4","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas","",0.97
"beae4a51297405da706d5872ac66b1bb","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum","",1
"2f2d82b2e2f036ab2cc22a3a2582a4e3","Bacteria","Bacteria","Proteobacteria","","","","","",0.72
"0341c071e5df1ee1bc00f1c222721959","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"d101599ee1ddf18f6cfde88752489fcd","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","","",0.98
"6455ceb98daf9dbbf8705a7cf8d6f3f1","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","","","",0.81
"f4bda57e5a9b6722b5b2118ffc34cd0e","Bacteria","Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","","",1
"2cc7c1b8ba54379f31b9f9cdf9008e07","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","","",0.92
"4132fd41b3edfcfe654f7a68a322354e","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","","",0.78
"024cb578507b380fd18d869cdcc3c9da","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","",0.93
"f1b2f54e573dda962825c447a7eacc6e","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.88
"cf859bc881e0c590934615d068f0e92b","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","",0.51
"0cf7df48aeace689092c3c4bb5294caa","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.56
"529495713b434959253524072d57bbad","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","","",0.69
"8d29152e2957c92357088acf74c8ba8d","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","","","",0.9
"df88eb1e7b629023fe81c0d7058573f1","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae UCG-011","",1
"2dce75f242af07637a916a2bd19f87ee","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","","",0.94
"7fb1eff5d91feef07078068fae04cb88","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",0.54
"0da6c3a85f32e595de0c51d2b08f7d38","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.96
"edb82095b2646f3860a5a757e4d8cfc7","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"a9c493eac257f63352df6483ca52ad7e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",0.6
"1a1c2455d1004e8a1d39a37a5d411476","Bacteria","Bacteria","Firmicutes","Bacilli","","","","",0.95
"7db710a6dafd45da5d9a25fda41c2c52","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.93
"abd44b897bf473348a19aac9f36f5c69","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter","",1
"c627695b5f9832e3f4a99a4c9c63df92","Bacteria","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","","","",0.51
"be022fd37dd14dcd721a971f624641c5","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","","",0.58
"e6db84881b992f41ee512cc5f52e1e3b","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",1
"bff880bb92f5ab0dd29d2e85e924aa82","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum","",1
"0dc5215dd673cf22c97218cf843ad459","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.67
"889171f46244469ac13b6a2ad7c570e5","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.99
"0b07d962dc0942013a854936c25e19e7","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",0.56
"2598e6ab2f106924edd1e123b3e5d4fa","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","",0.83
"2919be5050288c2bac0d8da46fd6ae97","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","",0.6
"9ed5a69c305cd9031b6d38bb9f375923","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","",1
"296ad31d109da00288707f92d3fc4924","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","","",1
"5669f9055e393154386d3ad1196d3f03","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",1
"d70295673ba99d5247a80649c7d62859","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","","",1
"3e2a5c024c754609894f2865a380c871","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.74
"5b80255b26042f5106e23cd1380446ca","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","",1
"f669cf5a4ab44de607b2f70920123c92","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Parvimonas","",0.52
"558e1ecf102ee1fdad394750cb94e90c","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.5
"be44bdb8fa2c3b45178a5579d3ed9684","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"9f7fdb2a8fedc36e886ea3c222c562de","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","",0.81
"30baa9565d426871c2210ea21ddeb7d5","Bacteria","Bacteria","Armatimonadota","","","","","",1
"a81627395e34782e4c6a6ec04466b9ef","Bacteria","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","",0.98
"c7e7cbf52b5ade57d3638adcf7cc379a","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","",1
"5d66e4011eca075a126ddc7ef27f5595","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","urinimassiliense",0.97
"c3c75d40f9950b18e6987e8bb72510ac","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","","","",0.81
"e8e706e341030c7ebb3868d08ac8e193","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"c56dc0ed4c66cd59bffa127d7a85156f","Bacteria","Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","",1
"e12795e0d05fe717af02be7540f975f6","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.6
"0812e725c821c72f51d3f36519074601","Bacteria","Bacteria","Patescibacteria","Parcubacteria","","","","",1
"f0a7f041e41a790ecea7e4dceecc4f1b","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.92
"4266059c950bd451cff75528a15500c0","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella","",0.83
"378e9326c82eb3b6482cd7f2fcde4921","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","","",1
"e3ce91bda007c02de66ad2c63ebe771d","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"71bdca07c83e750e4cd383c99cadedc2","Bacteria","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","","",1
"e5e689d906dff8e96e83f189e52756d7","Bacteria","Bacteria","Patescibacteria","ABY1","Candidatus Magasanikbacteria","","","",1
"0ffe97c4a18b1084c7efbff2f9b59d97","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",0.52
"7c5eee812a4dfe8853e724abed7f66b0","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Coriobacteriaceae UCG-002","",0.99
"59e20c46bd1e401f0bafe48cd66290df","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","",0.53
"85676b901ab48b30307add8cbad25e02","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.66
"a05618814922bb779a3dd1d0d729aadd","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",1
"91e7695c7f1cf4d78d01e8d799cda0a6","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Sellimonas","",0.78
"980d04010c94b00930a041855f8decb4","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-003","",0.93
"79769493d3a871f381c967f5d2167abb","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera","",0.93
"a01520ea3588cea2d8cab5c123e67c4c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","",0.74
"160d6de2f2a7258977f8ea3c8c9988f9","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] oxidoreducens group","",0.58
"6851a4ee264b56be2fff4686ce269907","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] hallii group","",1
"84b9f8d18a8b88ea6f867d7ad39adb2e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",1
"3b8036c9641f49b6f01df00fd9e5a0d1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"2572ce656af689d414cae95b8989813d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.91
"4eefb3518e1ecda0d7ec8aedd5f5c584","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","",0.97
"000b661f9ffd3a2d9d67fde6d959c729","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","","",0.72
"a5525b9ff76f2af7f40ddb8e299062ea","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.65
"0d29116a4f5a9e0811f052141b8a377f","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",0.7
"9185f5d52ce27f9b98ab47680252f9dd","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"450810fabcaa76a52de48f46104dca5d","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","",1
"e811a0533e11feeb36b2121eb5d26458","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","buccalis",1
"93998b27f8bcd549ed1897c8164bcc9a","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","","","",1
"e70fd77d1778eb927c797982dcd4324d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.84
"14e890f3a046ee84bf817776ee2efabe","Bacteria","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","","","",1
"0fbb1ceac7d8680e103b2a69d04bb154","Bacteria","Bacteria","","","","","","",1
"61dc252cc7e57f301883a036f7163efe","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",1
"0ea8f1fde1ddc26412377350db015593","Bacteria","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","","",1
"0c773b21ff18e045752e6cdac23b1367","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.54
"03f7c622c876e0e66cf6b761a6b75c19","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","","",0.79
"629bb587f47c55b8d42b88ae38516427","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"44e516b7049e1b2db7cda4e382204590","Bacteria","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Candidatus Stoquefichus","",0.62
"c54e546fa0ab5e265784a96732a60718","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","","",0.82
"642b98bed52b05010cf0c6ba2a6e9b8e","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.78
"24fd2a10eaa6a9a9b39b28ec9d631a69","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium","",0.73
